"Site Id:";"Jupyter Notebook Generated Test Data -- ";

"Record Time";"L1";"L2";"L3";"L12";"L23";"L31";"I1";"I2";"I3";"In";" Freq.";"V-avr";"U-avr";"I-avr";"P";"Q";"S";" PF ";" dI1";" dI2";" dI3";" dIo";" dkW";" dkVAr";"THD L1";"THD L2";"THD L3";"THD L12";"THD L23";"THD L31";"THD I1";"THD I2";"THD I3";"THD In";" P1";" P2";" P3";" Q1";" Q2";" Q3";" kWh_Im";" kWh_Ex";" kVArh-C";" kVArh-I";
"14:35:08";"     126.5 V ";"     117.7 V ";"     125.6 V ";"     212.3 V ";"     213.4 V ";"     213.9 V ";"      23.2 A ";"      16.1 A ";"      13.6 A ";"       3.2 A ";"     59.98 Hz ";"     123.2 V ";"     213.2 V ";"      17.6 A ";"       6.0 kW ";"      -0.6 kVAr ";"       6.5 kVA ";"    -0.930   ";"      25.0 A ";"      16.1 A ";"      15.0 A ";"      18.5 A ";"      12.8 kW ";"       1.8 kVAr ";"       5.3   ";"       6.8   ";"       5.5   ";"       2.0   ";"       3.6   ";"       3.4   ";"       5.3   ";"       4.2   ";"       7.6   ";"      83.1   ";"       2.9 kW ";"       1.6 kW ";"       1.5 kW ";"      -0.3 kVAr ";"      -0.9 kVAr ";"       0.6 kVAr ";"      1074 kWh ";"         0 kWh ";"       149 kVArh ";"       306 kVArh ";
"14:36:15";"     126.4 V ";"     117.8 V ";"     125.4 V ";"     212.3 V ";"     213.3 V ";"     213.7 V ";"      23.1 A ";"      16.2 A ";"      13.8 A ";"       2.9 A ";"     59.97 Hz ";"     123.2 V ";"     213.1 V ";"      17.7 A ";"       6.1 kW ";"      -0.7 kVAr ";"       6.5 kVA ";"    -0.935   ";"      25.0 A ";"      16.1 A ";"      15.0 A ";"      18.5 A ";"      12.8 kW ";"       1.8 kVAr ";"       5.2   ";"       6.9   ";"       5.5   ";"       2.1   ";"       3.6   ";"       3.5   ";"       5.5   ";"       4.2   ";"       8.4   ";"      90.6   ";"       2.8 kW ";"       1.6 kW ";"       1.6 kW ";"      -0.3 kVAr ";"      -0.9 kVAr ";"       0.6 kVAr ";"      1074 kWh ";"         0 kWh ";"       149 kVArh ";"       306 kVArh ";
"14:37:22";"     126.7 V ";"     118.0 V ";"     125.8 V ";"     212.6 V ";"     213.9 V ";"     214.4 V ";"      23.1 A ";"      16.2 A ";"      13.5 A ";"       3.2 A ";"     59.98 Hz ";"     123.5 V ";"     213.6 V ";"      17.6 A ";"       6.0 kW ";"      -0.7 kVAr ";"       6.5 kVA ";"    -0.932   ";"      25.0 A ";"      16.1 A ";"      15.0 A ";"      18.5 A ";"      12.8 kW ";"       1.8 kVAr ";"       5.4   ";"       6.8   ";"       5.4   ";"       1.9   ";"       3.7   ";"       3.5   ";"       4.7   ";"       4.2   ";"       7.9   ";"      80.7   ";"       2.8 kW ";"       1.6 kW ";"       1.5 kW ";"      -0.4 kVAr ";"      -1.0 kVAr ";"       0.6 kVAr ";"      1074 kWh ";"         0 kWh ";"       149 kVArh ";"       307 kVArh ";
"14:38:29";"     128.9 V ";"     128.4 V ";"     127.9 V ";"     222.5 V ";"     222.2 V ";"     222.6 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     59.99 Hz ";"     128.4 V ";"     222.4 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       2.3   ";"       3.0   ";"       1.9   ";"       2.8   ";"       2.7   ";"       1.7   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"14:39:38";"     127.1 V ";"     127.1 V ";"     125.0 V ";"     220.5 V ";"     218.5 V ";"     218.0 V ";"      14.4 A ";"       3.1 A ";"      14.5 A ";"       3.9 A ";"     59.97 Hz ";"     126.4 V ";"     219.0 V ";"      10.6 A ";"       3.6 kW ";"      -0.4 kVAr ";"       4.0 kVA ";"    -0.907   ";"      14.5 A ";"       4.4 A ";"      14.5 A ";"      11.0 A ";"       7.5 kW ";"       0.9 kVAr ";"       3.5   ";"       2.6   ";"       4.4   ";"       2.2   ";"       3.3   ";"       3.5   ";"      14.1   ";"      13.6   ";"      15.2   ";"       0.0   ";"       1.5 kW ";"       0.3 kW ";"       1.7 kW ";"      -0.9 kVAr ";"       0.0 kVAr ";"       0.6 kVAr ";"       913 kWh ";"         0 kWh ";"       115 kVArh ";"       289 kVArh ";
"14:40:45";"     128.9 V ";"     128.5 V ";"     128.0 V ";"     222.6 V ";"     222.4 V ";"     222.6 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     60.01 Hz ";"     128.4 V ";"     222.5 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       2.3   ";"       3.1   ";"       1.9   ";"       2.9   ";"       2.7   ";"       1.8   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"14:41:54";"     129.1 V ";"     128.4 V ";"     127.9 V ";"     222.9 V ";"     222.0 V ";"     222.8 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     59.98 Hz ";"     128.4 V ";"     222.5 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       2.6   ";"       3.6   ";"       2.4   ";"       2.9   ";"       2.9   ";"       1.9   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"14:43:03";"     128.2 V ";"     127.8 V ";"     127.2 V ";"     221.7 V ";"     220.9 V ";"     221.3 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     60.00 Hz ";"     127.7 V ";"     221.3 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       2.6   ";"       3.4   ";"       2.1   ";"       3.2   ";"       2.9   ";"       2.1   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"14:44:10";"     129.0 V ";"     128.6 V ";"     127.9 V ";"     223.0 V ";"     222.2 V ";"     222.6 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     60.00 Hz ";"     128.5 V ";"     222.6 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       2.0   ";"       2.9   ";"       1.7   ";"       2.6   ";"       2.5   ";"       1.6   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"14:45:19";"     127.7 V ";"     127.4 V ";"     126.9 V ";"     220.7 V ";"     220.4 V ";"     220.6 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     60.00 Hz ";"     127.3 V ";"     220.5 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       1.8   ";"       2.7   ";"       1.6   ";"       2.3   ";"       2.2   ";"       1.2   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"14:46:27";"     126.6 V ";"     118.2 V ";"     125.7 V ";"     212.9 V ";"     213.6 V ";"     214.3 V ";"      23.1 A ";"      15.9 A ";"      13.6 A ";"       2.9 A ";"     59.96 Hz ";"     123.5 V ";"     213.6 V ";"      17.5 A ";"       6.0 kW ";"      -0.7 kVAr ";"       6.4 kVA ";"    -0.930   ";"      25.0 A ";"      16.1 A ";"      15.0 A ";"      18.5 A ";"      12.8 kW ";"       1.8 kVAr ";"       5.6   ";"       7.4   ";"       5.8   ";"       2.5   ";"       3.9   ";"       3.6   ";"       5.3   ";"       4.1   ";"       9.8   ";"      21.7   ";"       2.8 kW ";"       1.5 kW ";"       1.5 kW ";"      -0.4 kVAr ";"      -0.9 kVAr ";"       0.6 kVAr ";"      1075 kWh ";"         0 kWh ";"       149 kVArh ";"       307 kVArh ";
"14:47:35";"     124.5 V ";"     120.9 V ";"     126.9 V ";"     214.6 V ";"     214.8 V ";"     214.6 V ";"      24.8 A ";"      15.6 A ";"      14.6 A ";"       4.3 A ";"     59.99 Hz ";"     124.1 V ";"     214.6 V ";"      18.3 A ";"       6.4 kW ";"      -0.8 kVAr ";"       6.8 kVA ";"    -0.941   ";"      25.0 A ";"      16.1 A ";"      15.0 A ";"      18.5 A ";"      12.8 kW ";"       1.8 kVAr ";"       4.4   ";"       6.8   ";"       5.3   ";"       2.2   ";"       3.5   ";"       3.3   ";"       8.5   ";"       4.9   ";"      17.8   ";"       0.0   ";"       3.0 kW ";"       1.6 kW ";"       1.7 kW ";"      -0.4 kVAr ";"      -0.9 kVAr ";"       0.5 kVAr ";"       999 kWh ";"         0 kWh ";"       133 kVArh ";"       299 kVArh ";
"14:48:42";"     127.9 V ";"     127.4 V ";"     126.8 V ";"     220.9 V ";"     220.3 V ";"     220.7 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     60.02 Hz ";"     127.3 V ";"     220.6 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       2.4   ";"       3.0   ";"       2.0   ";"       3.1   ";"       2.7   ";"       1.8   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"14:49:50";"     127.6 V ";"     127.1 V ";"     126.6 V ";"     220.3 V ";"     219.8 V ";"     220.3 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     59.99 Hz ";"     127.1 V ";"     220.1 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       1.3   ";"       2.6   ";"       1.6   ";"       2.0   ";"       2.1   ";"       1.1   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"14:50:57";"     129.0 V ";"     128.6 V ";"     128.1 V ";"     222.7 V ";"     222.6 V ";"     223.0 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     60.00 Hz ";"     128.5 V ";"     222.7 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       2.1   ";"       2.9   ";"       1.7   ";"       2.6   ";"       2.4   ";"       1.6   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"14:52:05";"     128.9 V ";"     128.6 V ";"     127.8 V ";"     223.0 V ";"     222.1 V ";"     222.3 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     60.01 Hz ";"     128.4 V ";"     222.4 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       2.6   ";"       3.5   ";"       2.2   ";"       3.2   ";"       2.9   ";"       2.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"14:53:14";"     128.1 V ";"     127.5 V ";"     127.0 V ";"     221.2 V ";"     220.3 V ";"     221.1 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     59.97 Hz ";"     127.5 V ";"     220.8 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       2.4   ";"       3.2   ";"       1.7   ";"       2.7   ";"       2.5   ";"       1.8   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"14:54:21";"     128.4 V ";"     128.0 V ";"     127.2 V ";"     222.0 V ";"     221.1 V ";"     221.5 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     60.01 Hz ";"     127.8 V ";"     221.5 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       2.3   ";"       3.0   ";"       1.9   ";"       2.9   ";"       2.5   ";"       1.8   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"14:55:30";"     128.7 V ";"     128.5 V ";"     127.8 V ";"     222.5 V ";"     222.1 V ";"     222.3 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     60.00 Hz ";"     128.3 V ";"     222.3 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       1.8   ";"       2.5   ";"       1.7   ";"       2.3   ";"       2.3   ";"       1.3   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"14:56:39";"     126.8 V ";"     126.9 V ";"     124.8 V ";"     220.0 V ";"     218.0 V ";"     217.6 V ";"      14.4 A ";"       3.4 A ";"      14.5 A ";"       3.8 A ";"     60.00 Hz ";"     126.1 V ";"     218.5 V ";"      10.7 A ";"       3.6 kW ";"      -0.4 kVAr ";"       4.0 kVA ";"    -0.913   ";"      14.5 A ";"       4.4 A ";"      14.5 A ";"      11.0 A ";"       7.5 kW ";"       0.9 kVAr ";"       2.9   ";"       2.3   ";"       4.2   ";"       2.2   ";"       3.2   ";"       3.5   ";"      13.4   ";"      12.4   ";"      14.4   ";"       0.0   ";"       1.5 kW ";"       0.4 kW ";"       1.7 kW ";"      -0.9 kVAr ";"       0.0 kVAr ";"       0.6 kVAr ";"       914 kWh ";"         0 kWh ";"       115 kVArh ";"       289 kVArh ";
"14:57:46";"     127.0 V ";"     127.1 V ";"     124.9 V ";"     220.3 V ";"     218.3 V ";"     217.8 V ";"      14.4 A ";"       3.3 A ";"      14.6 A ";"       3.8 A ";"     59.99 Hz ";"     126.3 V ";"     218.8 V ";"      10.7 A ";"       3.6 kW ";"      -0.3 kVAr ";"       4.0 kVA ";"    -0.911   ";"      14.5 A ";"       4.4 A ";"      14.5 A ";"      11.0 A ";"       7.5 kW ";"       0.9 kVAr ";"       3.1   ";"       2.2   ";"       4.4   ";"       2.2   ";"       3.4   ";"       3.6   ";"      13.3   ";"      11.6   ";"      13.9   ";"       0.0   ";"       1.5 kW ";"       0.4 kW ";"       1.7 kW ";"      -0.9 kVAr ";"       0.0 kVAr ";"       0.6 kVAr ";"       914 kWh ";"         0 kWh ";"       115 kVArh ";"       289 kVArh ";
"14:58:53";"     127.6 V ";"     126.9 V ";"     126.3 V ";"     220.5 V ";"     219.2 V ";"     220.2 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     59.95 Hz ";"     126.9 V ";"     219.9 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       3.2   ";"       3.7   ";"       2.4   ";"       3.3   ";"       2.9   ";"       2.3   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"15:00:00";"     127.0 V ";"     126.2 V ";"     125.3 V ";"     219.0 V ";"     218.0 V ";"     218.6 V ";"       0.0 A ";"       2.6 A ";"       0.0 A ";"       2.1 A ";"     60.01 Hz ";"     126.1 V ";"     218.5 V ";"       0.8 A ";"       0.3 kW ";"       0.0 kVAr ";"       0.3 kVA ";"     1.000   ";"      25.0 A ";"      16.7 A ";"      15.0 A ";"      18.5 A ";"      12.8 kW ";"       1.8 kVAr ";"       2.3   ";"       2.0   ";"       3.5   ";"       1.7   ";"       2.8   ";"       3.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.3 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"      1175 kWh ";"         0 kWh ";"       171 kVArh ";"       318 kVArh ";
"15:00:33";"     127.6 V ";"     127.3 V ";"     126.8 V ";"     220.5 V ";"     220.1 V ";"     220.6 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     60.00 Hz ";"     127.2 V ";"     220.4 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       2.5   ";"       3.2   ";"       1.8   ";"       2.9   ";"       2.6   ";"       1.8   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"15:01:08";"     126.6 V ";"     119.1 V ";"     127.7 V ";"     214.3 V ";"     216.0 V ";"     215.6 V ";"      24.9 A ";"      15.9 A ";"      14.7 A ";"       4.8 A ";"     60.00 Hz ";"     124.4 V ";"     215.3 V ";"      18.5 A ";"       6.4 kW ";"      -0.8 kVAr ";"       6.9 kVA ";"    -0.933   ";"      25.0 A ";"      16.1 A ";"      15.0 A ";"      18.5 A ";"      12.8 kW ";"       1.8 kVAr ";"       4.8   ";"       7.2   ";"       5.5   ";"       2.6   ";"       4.1   ";"       3.8   ";"       9.8   ";"       5.1   ";"      16.5   ";"       0.0   ";"       3.0 kW ";"       1.6 kW ";"       1.7 kW ";"      -0.5 kVAr ";"      -0.9 kVAr ";"       0.6 kVAr ";"      1000 kWh ";"         0 kWh ";"       133 kVArh ";"       299 kVArh ";
"15:01:41";"     127.2 V ";"     126.9 V ";"     126.3 V ";"     220.0 V ";"     219.5 V ";"     219.6 V ";"       1.3 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     59.99 Hz ";"     126.8 V ";"     219.7 V ";"       0.4 A ";"       0.1 kW ";"       0.0 kVAr ";"       0.1 kVA ";"     0.937   ";"      87.8 A ";"      76.3 A ";"      60.6 A ";"      74.8 A ";"      48.5 kW ";"      29.3 kVAr ";"       2.6   ";"       2.3   ";"       3.4   ";"       2.0   ";"       2.8   ";"       3.2   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.1 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       858 kWh ";"         0 kWh ";"       104 kVArh ";"       287 kVArh ";
"15:02:15";"     127.4 V ";"     127.2 V ";"     126.4 V ";"     220.4 V ";"     219.8 V ";"     219.9 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     59.97 Hz ";"     127.0 V ";"     220.0 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       2.1   ";"       3.2   ";"       1.9   ";"       2.3   ";"       2.3   ";"       1.5   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"15:02:49";"     127.6 V ";"     127.5 V ";"     126.7 V ";"     220.8 V ";"     220.4 V ";"     220.3 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     59.96 Hz ";"     127.2 V ";"     220.5 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       1.7   ";"       3.1   ";"       2.2   ";"       2.3   ";"       2.4   ";"       1.4   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"15:03:23";"     127.8 V ";"     127.5 V ";"     126.9 V ";"     220.9 V ";"     220.4 V ";"     220.7 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     59.99 Hz ";"     127.4 V ";"     220.6 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       2.4   ";"       3.7   ";"       2.5   ";"       2.9   ";"       2.7   ";"       1.9   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"15:03:57";"     128.4 V ";"     128.0 V ";"     126.9 V ";"     222.2 V ";"     220.7 V ";"     221.1 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     59.99 Hz ";"     127.7 V ";"     221.3 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       2.3   ";"       3.1   ";"       1.9   ";"       2.9   ";"       2.7   ";"       1.8   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
"15:04:34";"     123.0 V ";"     124.3 V ";"     125.9 V ";"     214.1 V ";"     216.3 V ";"     214.5 V ";"      84.6 A ";"      73.8 A ";"      58.9 A ";"      65.3 A ";"     60.01 Hz ";"     124.4 V ";"     214.9 V ";"      72.4 A ";"      22.8 kW ";"      14.1 kVAr ";"      26.9 kVA ";"     0.848   ";"      96.7 A ";"      73.8 A ";"      58.8 A ";"      73.4 A ";"      50.3 kW ";"      29.6 kVAr ";"       7.9   ";"       6.9   ";"       7.6   ";"       2.1   ";"       3.6   ";"       4.0   ";"      38.6   ";"      25.5   ";"      31.6   ";"       0.0   ";"       8.3 kW ";"       8.1 kW ";"       6.3 kW ";"       6.1 kVAr ";"       4.1 kVAr ";"       3.8 kVAr ";"       608 kWh ";"         0 kWh ";"       104 kVArh ";"       120 kVArh ";
"15:05:08";"     128.8 V ";"     128.4 V ";"     127.7 V ";"     222.7 V ";"     221.9 V ";"     222.2 V ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"     59.99 Hz ";"     128.3 V ";"     222.2 V ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVA ";"     0.000   ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 A ";"       0.0 kW ";"       0.0 kVAr ";"       2.6   ";"       3.2   ";"       2.1   ";"       3.1   ";"       2.9   ";"       2.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0   ";"       0.0 kW ";"       0.0 kW ";"       0.0 kW ";"       0.0 kVAr ";"       0.0 kVAr ";"       0.0 kVAr ";"       190 kWh ";"         0 kWh ";"        30 kVArh ";"        28 kVArh ";
